lat,lon,year,obs_pm25,pred_av,pred_gs,pred_cmaq_outs,pred_js,pred_caces,ref_id
33.55305599999999,-86.815,2015,10.757025,10.600000381469728,10.776857888494607,11.67412602739726,10.443091445267346,10.3127043532338,01-073-0023-88101-1
33.331111,-87.003611,2015,9.647899,9.100000381469728,9.352364752992234,11.116945479452054,9.95712693719238,8.47620144274994,01-073-1005-88101-1
33.545278,-86.549167,2015,10.164516,9.899999618530272,9.59009453470581,10.980170410958904,11.40097857808379,9.76403148975792,01-073-1010-88101-1
33.499722,-86.924167,2015,10.333051,10.300000190734863,9.314002905125228,11.602841095890412,10.776311156134984,10.6545908249497,01-073-2003-88101-1
33.52142700000001,-86.844112,2015,11.767797,10.5,10.776857888494607,11.763823561643836,11.578055261653352,9.83591320251177,01-073-2059-88101-1
34.687760999999995,-86.586362,2015,8.080833,9.600000381469728,9.12300326847663,10.373794520547944,8.585858491123496,8.2935353180778,01-089-0014-88101-1
33.503833,-112.095767,2015,8.038739,8.399999618530273,8.635214810756892,8.093131506849316,7.995795087624755,7.87773074857608,04-013-9997-88101-1
32.87758300000001,-111.752222,2015,6.700952,6.300000190734863,8.308170748747779,7.661309589041096,7.509229269732102,7.7653647575919,04-021-0001-88101-1
33.421194,-111.503222,2015,4.841379,5.800000190734863,7.358157572955723,6.360206575342466,4.876051991867568,4.38941870588235,04-021-3002-88101-1
33.010529999999996,-111.97205,2015,10.190598,6.800000190734863,10.626257947779663,7.923311506849315,8.935716200504212,6.65658158536585,04-021-3013-88101-1
31.337203999999996,-110.936718,2015,7.694444,5.099999904632568,7.553475960159688,7.225628493150685,8.351178865755191,6.23533289186924,04-023-0004-88101-1
34.51851500000001,-91.55896,2015,8.939655,8.300000190734863,9.77706476546966,9.37785904109589,9.727578113295204,8.71854533116178,05-001-0011-88101-1
35.197288,-90.193141,2015,8.746281,9,10.567176522162017,9.292652328767124,8.705124220926598,8.56564542995169,05-035-0005-88101-1
34.469441,-93.000178,2015,8.523333,7.400000095367432,9.174775365392268,9.395276657534248,8.783697868134016,8.19465928682171,05-051-0003-88101-1
34.583699,-94.226234,2015,8.282906,7.5,8.765147797403959,8.416954493150685,7.234816263179073,8.23241281083696,05-113-0002-88101-1
34.756189,-92.281296,2015,9.756667,10,10.127786932144572,10.1536498630137,9.652700231786584,9.45715278931751,05-119-0007-88101-1
34.729603,-92.243587,2015,9.677119,10,10.127786932144572,10.147708739726028,9.675206109425142,9.71407564516129,05-119-1004-88101-1
34.681343000000005,-92.328697,2015,10.223529,9.800000190734863,10.847710563179351,10.101112164383562,9.597192770068576,9.84131731922399,05-119-1008-88101-1
36.1797,-94.116827,2015,7.803419,8.600000381469727,9.388054562128318,9.09845095890411,8.281123763350285,8.31611541576283,05-143-0005-88101-1
39.021221,-122.281803,2015,6.743114,5.900000095367432,7.716463844116367,7.38643205479452,7.41980714624042,6.66951085209003,06-011-0007-88101-1
36.72639000000001,-119.73300000000002,2015,13.969828,15,18.509808229987847,15.528479178082192,14.400745057905285,13.7069558754407,06-019-5025-88101-1
32.97833,-115.53916999999998,2015,6.551667,9.899999618530272,10.0158263035884,7.4672684931506845,8.669757513056414,7.69927479523455,06-025-0007-88101-1
32.79222,-115.56306,2015,6.257025,10.100000381469728,10.159741939803904,8.580054246575342,7.5122760113215135,7.90026894946809,06-025-1003-88101-1
36.487823,-117.871036,2015,5.590909,8,7.757625367063483,5.885658904109589,5.556456243763542,5.43856341974078,06-027-1003-88101-1
35.385574,-119.015009,2015,16.410811,14.600000381469728,17.576744839776136,13.47571506849315,18.249280663710714,15.5690998864926,06-029-0010-88101-1
35.62109,-117.67296,2015,5.084906,8.199999809265137,7.094642339284188,5.929364931506849,4.942641769677331,5.63875349387755,06-029-0015-88101-1
39.03269999999999,-122.92229,2015,3.845,6.400000095367432,5.517595596612232,7.159590136986301,4.29639025424369,4.70143584775087,06-033-3001-88101-1
34.1365,-117.92391,2015,9.891667,14.399999618530272,13.256971521093268,10.97962493150685,9.72597098267805,10.0038672355613,06-037-0002-88101-1
34.06659,-118.22688,2015,12.19351,13.5,13.76654649804369,12.0520901369863,11.219198299950015,11.0057088761632,06-037-1103-88101-1
34.199250000000006,-118.53276,2015,8.740708,11.899999618530272,12.398606820392548,9.975616438356164,8.399080952532753,9.04617780682322,06-037-1201-88101-1
33.901389,-118.205,2015,11.911712,13,14.297384532482251,12.565388493150683,13.46487677161456,12.4886129310345,06-037-1302-88101-1
