lat,lon,year,obs_pm25,pred_av,pred_gs,pred_cmaq_outs,pred_js,pred_caces,ref_id
33.331111,-87.003611,2012,10.108264,10.300000190734863,9.585012238974643,11.196964480874318,10.07045753637341,9.15657790123457,01-073-1005-88101-1
33.545278,-86.549167,2012,10.521311,11.100000381469728,10.057851233724554,11.467800546448087,10.586636897109816,10.8750731843575,01-073-1010-88101-1
34.687760999999995,-86.586362,2012,9.245833,10.300000190734863,9.674760356770564,11.176196721311475,10.445250747619394,9.61807958352403,01-089-0014-88101-1
31.3492,-109.539683,2012,6.719672,7,6.935250488848446,5.626469945355192,7.330092384996152,7.49889020139427,04-003-1005-88101-1
35.206111000000014,-111.652777,2012,5.403333,5.199999809265137,6.209308981077045,5.061207650273224,5.0723066973863675,5.70281888400703,04-005-1008-88101-1
33.503833,-112.095767,2012,9.227273,10.199999809265137,7.862462379169535,9.171918032786886,9.108003708445942,9.93228429617575,04-013-9997-88101-1
32.32266100000001,-111.038389,2012,5.910744,7.400000095367432,6.811058939879674,6.933745901639345,6.049186310613628,6.96552947261663,04-019-0011-88101-1
32.29515000000001,-110.9823,2012,5.361157,7,7.3119055134009265,6.9354289617486335,5.433223521830694,6.78983250306749,04-019-1028-88101-1
32.87758300000001,-111.752222,2012,10.016393,7.699999809265137,8.08696246368291,7.984382513661203,9.564787394575822,11.1635418220565,04-021-0001-88101-1
33.421194,-111.503222,2012,6.765812,7.800000190734863,6.826648504085871,7.102614754098361,6.8382256817276055,6.27905684615385,04-021-3002-88101-1
33.010529999999996,-111.97205,2012,15.578689,8.600000381469727,10.342773059771831,8.342456284153005,13.199040991741928,9.86083841463415,04-021-3013-88101-1
31.337203999999996,-110.936718,2012,9.386207,5.900000095367432,8.105723266596396,5.607816939890711,9.74964684051319,8.28680339480302,04-023-0004-88101-1
34.594999999999985,-112.331,2012,4.474576,5.300000190734863,6.293649062658106,5.560073770491804,4.4845007062819455,5.99993972919042,04-025-2002-88101-1
32.690278,-114.61444,2012,8.463158,9.899999618530272,7.82069065864583,6.960814207650273,8.261088876414668,9.03234349815498,04-027-8011-88101-1
34.51851500000001,-91.55896,2012,9.97479,9,9.19110029204077,10.289877049180328,9.989826451984191,10.2069318023887,05-001-0011-88101-1
35.197288,-90.193141,2012,9.99918,9.600000381469728,9.722530291203825,10.129584699453552,10.160798953055837,10.3128446570048,05-035-0005-88101-1
