lat,lon,year,obs_pm25,pred_av,pred_gs,pred_cmaq_outs,pred_js,pred_caces,ref_id
33.55305599999999,-86.815,2013,10.406612,10.600000381469728,11.05296166205167,11.448983561643836,10.137199112648409,9.9939680721393,01-073-0023-88101-1
33.331111,-87.003611,2013,9.750413,9.300000190734863,9.458948415296732,10.86061095890411,10.169934033388152,8.40349847010409,01-073-1005-88101-1
33.545278,-86.549167,2013,10.206667,10,9.877263632578035,10.821353424657534,11.47044399939269,9.85813729981378,01-073-1010-88101-1
33.499722,-86.924167,2013,9.863636,10.600000381469728,9.4793452111266,11.315041095890413,9.765296098745129,10.0624314788732,01-073-2003-88101-1
34.687760999999995,-86.586362,2013,8.64,9.800000190734863,9.415087710508612,10.485178082191782,9.156868924277276,9.13048331350114,01-089-0014-88101-1
35.206111000000014,-111.652777,2013,5.426667,4.300000190734863,6.02115670326108,4.771167123287671,5.017727421123732,5.29432413005272,04-005-1008-88101-1
33.503833,-112.095767,2013,8.406612,9.399999618530272,7.776455228976735,7.824487671232877,8.890512025155886,8.73918701383239,04-013-9997-88101-1
32.32266100000001,-111.038389,2013,5.233607,7.199999809265137,6.759661296215857,6.174106849315068,5.650804203086919,6.11871526369168,04-019-0011-88101-1
32.29515000000001,-110.9823,2013,5.040496,6.900000095367432,7.233408752327992,6.182484931506849,6.45723164832623,5.69482889570552,04-019-1028-88101-1
32.87758300000001,-111.752222,2013,8.07377,7.099999904632568,7.976625804535735,7.164835616438356,7.788845408726342,9.36858110815131,04-021-0001-88101-1
33.421194,-111.503222,2013,5.506195,6.400000095367432,6.786505136250653,6.132309589041096,5.428158781556594,5.0343725158371,04-021-3002-88101-1
33.010529999999996,-111.97205,2013,15.757627,8,10.204174800686133,7.672556164383562,13.90088966390732,9.12304823170732,04-021-3013-88101-1
31.337203999999996,-110.936718,2013,9.905172,5.800000190734863,8.003912734224212,5.343504109589041,8.138255352482842,8.59374492036882,04-023-0004-88101-1
34.594999999999985,-112.331,2013,4.144828,4.199999809265137,6.185403751038269,5.209838356164384,4.785754923279289,5.26979857753706,04-025-2002-88101-1
34.51851500000001,-91.55896,2013,9.446552,9,9.345748513600832,9.69015616438356,10.094146380063917,9.30326507057546,05-001-0011-88101-1
35.197288,-90.193141,2013,9.991597,9.600000381469728,9.686238748693262,9.83203287671233,9.314608341359516,10.1008022995169,05-035-0005-88101-1
34.469441,-93.000178,2013,9.491597,8.699999809265137,8.812296473027494,9.814575342465751,9.58120030868538,8.63837713178295,05-051-0003-88101-1
34.583699,-94.226234,2013,10.002632,8.399999618530273,8.574638781083456,9.281575342465754,9.750551743210067,9.72268931785196,05-113-0002-88101-1
34.756189,-92.281296,2013,10.388319,10.600000381469728,9.768600270751708,10.411564383561643,9.788978225033183,10.0954649851632,05-119-0007-88101-1
34.729603,-92.243587,2013,10.552101,11,9.768600270751708,10.388175342465754,10.741755631176066,10.1758710282258,05-119-1004-88101-1
34.681343000000005,-92.328697,2013,10.895614,10.600000381469728,10.433710997319976,10.377,10.943718056666244,10.1137278968254,05-119-1008-88101-1
36.1797,-94.116827,2013,9.276271,9.199999809265137,8.797638375900215,9.476624657534249,9.921046075245606,10.1215878524946,05-143-0005-88101-1
39.021221,-122.281803,2013,7.391291,5.699999809265137,6.93833806721999,6.32313698630137,6.773539179909447,5.82126017684887,06-011-0007-88101-1
36.72639000000001,-119.73300000000002,2013,17.660674,17.399999618530273,13.78778693608763,15.520904109589042,18.09524092855686,16.7493621621622,06-019-5025-88101-1
32.97833,-115.53916999999998,2013,7.237705,10.899999618530272,7.969103615149763,7.285975342465753,7.269044605542733,8.50383014892033,06-025-0007-88101-1
32.79222,-115.56306,2013,7.051639,11.5,8.090400620578686,7.835197260273973,6.9968955586254324,8.7144163962766,06-025-1003-88101-1
36.487823,-117.871036,2013,8.205357,9.300000190734863,7.30729760230876,5.27072602739726,6.53938955142499,7.26187047856431,06-027-1003-88101-1
35.62109,-117.67296,2013,5.52037,10.399999618530272,6.325394769876371,6.67293698630137,5.781797655818406,6.16073359183673,06-029-0015-88101-1
39.03269999999999,-122.92229,2013,3.868852,6.300000190734863,4.977601174850171,5.912690410958904,4.053791647000484,4.53703809688581,06-033-3001-88101-1
34.1365,-117.92391,2013,10.540833,13.5,11.505279422879354,10.780501369863014,9.78271366024869,10.9552683322518,06-037-0002-88101-1
34.176050000000004,-118.31712,2013,12.13526,13,11.78788303099713,11.48700821917808,11.889786421496389,11.1198183238636,06-037-1002-88101-1
34.06659,-118.22688,2013,12.041279,13.800000190734863,12.080955807121766,12.340835616438357,11.750847418502806,11.8424488188976,06-037-1103-88101-1
34.199250000000006,-118.53276,2013,9.898305,12,10.47979133081792,10.719824657534248,9.498059228547916,10.4482027027027,06-037-1201-88101-1
33.901389,-118.205,2013,12.051754,13.199999809265137,12.595045377933296,12.523312328767124,12.805560716444244,12.4967070954907,06-037-1302-88101-1
33.82375999999999,-118.18921,2013,11.341088,12.300000190734863,12.063868322021998,11.73797808219178,11.579150584907628,12.1196998139535,06-037-4002-88101-1
33.79236000000001,-118.17533000000002,2013,10.990616,11.899999618530272,12.063868322021998,11.460816438356163,10.934372142835189,10.8457960949464,06-037-4004-88101-1
37.2136,-119.699065,2013,10.040974,10.699999809265137,7.324857496232795,8.849687671232877,8.906661067883476,5.78660741701641,06-039-0500-88101-1
33.83062,-117.93845,2013,10.101813,12.800000190734863,11.631370005775688,11.557657534246577,10.164554634916652,11.8794980365606,06-059-0007-88101-1
33.63003,-117.67593,2013,8.095726,10.600000381469728,9.210647838481224,10.223657534246575,8.86654075984825,9.13901477961019,06-059-2022-88101-1
33.44786700000001,-117.088649,2013,8.51437,7.300000190734863,8.071159740969627,9.049613698630138,8.735790283015755,7.17159575475359,06-065-0009-88101-1
